sample_id,text,title,content,text_length,label,label_id,source_category,source_keyword,keyword_in_scrape_plan,source_post_id,like_count,source_file
c9d038e1ca557fc6,"“成长是偷走夏天的小偷”

我也以为夏天会慢慢变好的,树木会更葱郁,阳光会更干净,风声和雨声清晰又动听,直到岁月从我眼前奔走而过,年少时亲手设计构筑的夏天彻底崩塌,烟尘四起。我没有呜咽,没有嚎啕,也没有歇斯底里。直至此刻,我已经变得平静、柔顺,也终于确信:成长是偷走夏天的小偷,所有盛大的幻想终究是难以敌过时间和现实的刀刃。 时间从十八岁碾过、撕扯过,留下了很多细密的疼。夏天是闷热的、潮湿的,蝉鸣是吵嚷的,我停止了一切幻想,接受了夏天只是夏天的真相。 夏天,只是一个季节。 夏天 成长 遗憾",“成长是偷走夏天的小偷”,"我也以为夏天会慢慢变好的,树木会更葱郁,阳光会更干净,风声和雨声清晰又动听,直到岁月从我眼前奔走而过,年少时亲手设计构筑的夏天彻底崩塌,烟尘四起。我没有呜咽,没有嚎啕,也没有歇斯底里。直至此刻,我已经变得平静、柔顺,也终于确信:成长是偷走夏天的小偷,所有盛大的幻想终究是难以敌过时间和现实的刀刃。 时间从十八岁碾过、撕扯过,留下了很多细密的疼。夏天是闷热的、潮湿的,蝉鸣是吵嚷的,我停止了一切幻想,接受了夏天只是夏天的真相。 夏天,只是一个季节。 夏天 成长 遗憾",246,情感故事,0,情感故事,青春随笔,0,25,2315,raw_real_texts.csv
1a2e962e9b3d55d1,"当跳动的生命向自然缓缓靠近时

我喜欢阳光洒在身上那种被温暖包裹的感觉。 与此关联的场景通常都很明媚,太阳光会把自己的温度慢慢传达给我,路径是从各处感官遨游过后抵达心,然后心把这种温暖反射给心情,于是整个人就变得明亮了。 被人理解或拥抱也会产生这种感觉。 彼此颅内共振的时候,会被庞大的能量场稳稳地托举起来,这种幸福的程度不亚于一觉醒来长出翅膀,然后飞向窗外被太阳晒透,自由欢乐的心绪咕噜咕噜冒着泡,这份快乐被阳光照射后会是彩色的。 还有大海一起一伏的波浪被照耀时的景象,也能抚平生命黯淡的褶皱,浸透又风干生命原本携带的各种杂质,交还给我们一个透亮平和的自己。 如果天色渐晚,就会有月光渗透我的眼睛。 漆黑的夜空中有一轮时而皎洁的月亮是很能让人安静下来的,望着它就像产生了某种羁绊,就算不说话也感觉它能体会到我们的感情,丝丝缕缕都能产生微小的共鸣。 这些陪伴都是属于大自然的元素带来的,而生命向它们缓缓靠近时,竟然会产生那么多生动又鲜活的画面,可能时光就是这些美好场景的记事簿。 人们的记事簿里,真的很需要这种回忆性的画面。 之前写过“生命是交织的片刻”。 今天想写:幸福是一个个让人感到温暖或平静的瞬间。 原创文字 随笔 禁止抄袭 INFJ TwilightZone closetoTwilightZone",当跳动的生命向自然缓缓靠近时,"我喜欢阳光洒在身上那种被温暖包裹的感觉。 与此关联的场景通常都很明媚,太阳光会把自己的温度慢慢传达给我,路径是从各处感官遨游过后抵达心,然后心把这种温暖反射给心情,于是整个人就变得明亮了。 被人理解或拥抱也会产生这种感觉。 彼此颅内共振的时候,会被庞大的能量场稳稳地托举起来,这种幸福的程度不亚于一觉醒来长出翅膀,然后飞向窗外被太阳晒透,自由欢乐的心绪咕噜咕噜冒着泡,这份快乐被阳光照射后会是彩色的。 还有大海一起一伏的波浪被照耀时的景象,也能抚平生命黯淡的褶皱,浸透又风干生命原本携带的各种杂质,交还给我们一个透亮平和的自己。 如果天色渐晚,就会有月光渗透我的眼睛。 漆黑的夜空中有一轮时而皎洁的月亮是很能让人安静下来的,望着它就像产生了某种羁绊,就算不说话也感觉它能体会到我们的感情,丝丝缕缕都能产生微小的共鸣。 这些陪伴都是属于大自然的元素带来的,而生命向它们缓缓靠近时,竟然会产生那么多生动又鲜活的画面,可能时光就是这些美好场景的记事簿。 人们的记事簿里,真的很需要这种回忆性的画面。 之前写过“生命是交织的片刻”。 今天想写:幸福是一个个让人感到温暖或平静的瞬间。 原创文字 随笔 禁止抄袭 INFJ TwilightZone closetoTwilightZone",554,情感故事,0,情感故事,治愈文案,0,42,2294,raw_real_texts3.csv
7f3761b4e2d8dd48,"世事多艰,我们应该拥有散漫的一天

太长时间,我们总是聚焦在各时各处,无法满足,想要一天什么都不管不顾,我们变成风声,树叶,无法被捕捉和定住,我们散漫,轻浮,疯癫,叽里咕噜,哪怕世事多艰,我们要有自己的一天,把它抱在怀里啊,像书页紧贴着封面,不要管他们了,反正还有明天","世事多艰,我们应该拥有散漫的一天","太长时间,我们总是聚焦在各时各处,无法满足,想要一天什么都不管不顾,我们变成风声,树叶,无法被捕捉和定住,我们散漫,轻浮,疯癫,叽里咕噜,哪怕世事多艰,我们要有自己的一天,把它抱在怀里啊,像书页紧贴着封面,不要管他们了,反正还有明天",134,情感故事,0,情感故事,治愈文案,0,58,2263,raw_real_texts3.csv
39f65c1403fac374,"你的蹉跎曾经保护了你

文字的力量[话题] 感情[话题] 治愈[话题] 小小的勇气[话题] 请相信自己[话题] 脆弱也是可以的[话题] 文案分享[话题]",你的蹉跎曾经保护了你,文字的力量[话题] 感情[话题] 治愈[话题] 小小的勇气[话题] 请相信自己[话题] 脆弱也是可以的[话题] 文案分享[话题],76,情感故事,0,情感故事,治愈文案,0,10,2070,raw_real_texts2.csv
7214b77583c4c1e6,"“人生是一场巨大的后知后觉”

其实那次,和她的蕞后一面,我是没想到的。分别的时候,她站在车站的台阶前,还同我道:“不要不记得我,不管以后见不见得了,你都要开心。” 那时我笑着说:“怎么可能!”可时光过境,她的声音越来越逼真地盘旋在心底,这是我后知后觉才听见的诺言,以及那个少女模糊的回响。 这样的告别在每个夜晚都更清晰,潜入旧梦,潜入雨夜。过去的声音像一台老旧的收音机,断断续续地播着回忆。只不过,等到信号清晰时,那些当时觉得微不足道的瞬间,早已成了刺痛心尖的遗憾。 原来我们就是青春 治愈 成长 情感 原创随笔 约稿展示 命运的子弹正中眉心 校园 人总是要长大 文字",“人生是一场巨大的后知后觉”,"其实那次,和她的蕞后一面,我是没想到的。分别的时候,她站在车站的台阶前,还同我道:“不要不记得我,不管以后见不见得了,你都要开心。” 那时我笑着说:“怎么可能!”可时光过境,她的声音越来越逼真地盘旋在心底,这是我后知后觉才听见的诺言,以及那个少女模糊的回响。 这样的告别在每个夜晚都更清晰,潜入旧梦,潜入雨夜。过去的声音像一台老旧的收音机,断断续续地播着回忆。只不过,等到信号清晰时,那些当时觉得微不足道的瞬间,早已成了刺痛心尖的遗憾。 原来我们就是青春 治愈 成长 情感 原创随笔 约稿展示 命运的子弹正中眉心 校园 人总是要长大 文字",285,情感故事,0,情感故事,青春随笔,0,8,2052,raw_real_texts.csv
66bffe839a18e88d,"然夏天仍是夏天

青春十纪的故事似乎总聚焦于具体的夏天,朦胧又清晰。夏天是自由蓬勃,像被人抱着转圈一样热烈,生命力疯长。夏天是漫出泡沫的啤酒,是吹来满足的海风,是散步偶遇的浪漫,当然耳机里还得放着summertime的live版。 我浸泡在初夏,却对将至的热夏没有半点期待。我对夏天最真实的记忆是无尽的雨季,深蓝色气旋压得人喘不过气来。柏油马路的沥青味,潮湿的霉味,阴沟反臭,人海中的肉夹气,恐怕五点早起的小鸟闻了都想吐,蚊子闻了都吸不动血。或许因为在深冬出生,夏天总让我感到烦闷,粘稠,难以扎根。流不完的汗与泪,意识被烈阳晒成空白,想法在炽热中收窄。我像闯入家中的蜜蜂,一次次撞在生硬的玻璃上,窗户似铁丝网般将我包围。而且似乎夏天一过我就得长大,然而夏天难以走出,死结未解,新生未临,在一双双眼睛下,艰涩又尴尬。 三岛说,“夏天”这个词本身就使人联想到“死”和“糜烂”。晚夏明丽的霞光,也含着糜烂的火红。我只奢求在这样的季节能活得流利一点,能躲在凌霄花后,永远“不要被命运找到”。 文字 感想 热门 夏天 讨厌夏天",然夏天仍是夏天,"青春十纪的故事似乎总聚焦于具体的夏天,朦胧又清晰。夏天是自由蓬勃,像被人抱着转圈一样热烈,生命力疯长。夏天是漫出泡沫的啤酒,是吹来满足的海风,是散步偶遇的浪漫,当然耳机里还得放着summertime的live版。 我浸泡在初夏,却对将至的热夏没有半点期待。我对夏天最真实的记忆是无尽的雨季,深蓝色气旋压得人喘不过气来。柏油马路的沥青味,潮湿的霉味,阴沟反臭,人海中的肉夹气,恐怕五点早起的小鸟闻了都想吐,蚊子闻了都吸不动血。或许因为在深冬出生,夏天总让我感到烦闷,粘稠,难以扎根。流不完的汗与泪,意识被烈阳晒成空白,想法在炽热中收窄。我像闯入家中的蜜蜂,一次次撞在生硬的玻璃上,窗户似铁丝网般将我包围。而且似乎夏天一过我就得长大,然而夏天难以走出,死结未解,新生未临,在一双双眼睛下,艰涩又尴尬。 三岛说,“夏天”这个词本身就使人联想到“死”和“糜烂”。晚夏明丽的霞光,也含着糜烂的火红。我只奢求在这样的季节能活得流利一点,能躲在凌霄花后,永远“不要被命运找到”。 文字 感想 热门 夏天 讨厌夏天",458,情感故事,0,情感故事,青春随笔,0,11,1949,raw_real_texts.csv
5473728af53e1f76,"‧+ ̊柔软细腻の全肯定文案

៷>ᴗ<៷谢谢饱饱们的点赞收藏 爱你们 1.眼泪和坚持一样伟大 2.可以脆弱 可以是不完美的 3.你在的话 下雨也是一种好天气 4.如果有人否定你 那我加倍肯定你 5.你的心是一团棉花 你落泪它就会变得湿重窒息 你要多笑一笑 像晴天把它晒蓬松 6.我看见你 我相信你 我理解你 我支持你 我爱你 7.你就是一个很好很好的人啊 遇见你我真的很幸福 8.你是全世界最棒的小孩 我希望你如明媚的骄阳 散发着自信与光芒 不要像阴天里没晒好的小被子 潮湿而沉闷 9.允许自己熬夜 允许自己把衣服在椅子上堆成小山 允许自己连续听一首歌五十遍 允许自己原谅一个人之后又倒戈 允许一直想念 允许没有交集 允许一切发生 10.你偏爱自由那就祝你远走高飞 你想要风光无限那就祝你得偿所愿 倘若你想两全其美 我也觉得没有问题 你本就该如此圆满 11.生命没有那么多意义 祝你生动 祝你有1万次闪耀和哭泣 祝你是你 12.不和任何人比较 永远站在自己这边 下定决心做一个幸福主义者 文案素材分享[话题] 今日份文案分享[话题] 温柔系治愈文案[话题] 温柔小众文案[话题] 小众高级文案[话题]",‧+ ̊柔软细腻の全肯定文案,៷>ᴗ<៷谢谢饱饱们的点赞收藏 爱你们 1.眼泪和坚持一样伟大 2.可以脆弱 可以是不完美的 3.你在的话 下雨也是一种好天气 4.如果有人否定你 那我加倍肯定你 5.你的心是一团棉花 你落泪它就会变得湿重窒息 你要多笑一笑 像晴天把它晒蓬松 6.我看见你 我相信你 我理解你 我支持你 我爱你 7.你就是一个很好很好的人啊 遇见你我真的很幸福 8.你是全世界最棒的小孩 我希望你如明媚的骄阳 散发着自信与光芒 不要像阴天里没晒好的小被子 潮湿而沉闷 9.允许自己熬夜 允许自己把衣服在椅子上堆成小山 允许自己连续听一首歌五十遍 允许自己原谅一个人之后又倒戈 允许一直想念 允许没有交集 允许一切发生 10.你偏爱自由那就祝你远走高飞 你想要风光无限那就祝你得偿所愿 倘若你想两全其美 我也觉得没有问题 你本就该如此圆满 11.生命没有那么多意义 祝你生动 祝你有1万次闪耀和哭泣 祝你是你 12.不和任何人比较 永远站在自己这边 下定决心做一个幸福主义者 文案素材分享[话题] 今日份文案分享[话题] 温柔系治愈文案[话题] 温柔小众文案[话题] 小众高级文案[话题],501,情感故事,0,情感故事,治愈文案,0,12,1888,raw_real_texts2.csv
3916f325380baff6,"自存一些痛痛的忧郁文案

高质量文案[话题] 分享文案[话题] 文案馆[话题] 文案分享[话题] 短句[话题] 短句文案[话题] 伤痛文案[话题] 高级文案[话题] 文案[话题] 无法释怀的痛[话题]",自存一些痛痛的忧郁文案,高质量文案[话题] 分享文案[话题] 文案馆[话题] 文案分享[话题] 短句[话题] 短句文案[话题] 伤痛文案[话题] 高级文案[话题] 文案[话题] 无法释怀的痛[话题],100,情感故事,0,情感故事,失恋文案,1,1,1772,raw_real_texts2.csv
fc3d08464128329d,"文学×三毛|雨季过了,雨季将不再来

总有一日, 我要在一个充满阳光的早晨醒来, 那时我要躺在床上, 静静地听听窗外如洗的鸟声, 那是多么安适而又快乐的一种苏醒。 到时候,我早晨起来,对着镜子, 我会再度看见阳光驻留在我的脸上, 我会一遍遍地告诉自己, 雨季过了,雨季将不再来。 我会觉得,在那一日早晨, 当我出门的时候, 我会穿着那全双清洁干燥的黄球鞋, 踏上一条充满日光的大道, 那时候,我会说,看这阳光,雨季将不再来。 /三毛《雨季不再来》 - 予里山人 文学 三毛 雨季不再来 散文诗世界 摘抄 读书笔记 我会被文字打动","文学×三毛|雨季过了,雨季将不再来","总有一日, 我要在一个充满阳光的早晨醒来, 那时我要躺在床上, 静静地听听窗外如洗的鸟声, 那是多么安适而又快乐的一种苏醒。 到时候,我早晨起来,对着镜子, 我会再度看见阳光驻留在我的脸上, 我会一遍遍地告诉自己, 雨季过了,雨季将不再来。 我会觉得,在那一日早晨, 当我出门的时候, 我会穿着那全双清洁干燥的黄球鞋, 踏上一条充满日光的大道, 那时候,我会说,看这阳光,雨季将不再来。 /三毛《雨季不再来》 - 予里山人 文学 三毛 雨季不再来 散文诗世界 摘抄 读书笔记 我会被文字打动",264,情感故事,0,情感故事,治愈文案,0,43,1745,raw_real_texts3.csv
f5708f37cdb43a62,"年少不可得之物,终将困其一生

至死是少年[话题] 人生遗憾是常态[话题] 人无再少年[话题] 遗憾是人生常态[话题] 年轻这个借口还能用多久[话题] 那些来不及弥补的遗憾[话题] 少年不知愁滋味[话题] 遗憾才是常态[话题] 遗憾的青春[话题] 我们终究是错过[话题]","年少不可得之物,终将困其一生",至死是少年[话题] 人生遗憾是常态[话题] 人无再少年[话题] 遗憾是人生常态[话题] 年轻这个借口还能用多久[话题] 那些来不及弥补的遗憾[话题] 少年不知愁滋味[话题] 遗憾才是常态[话题] 遗憾的青春[话题] 我们终究是错过[话题],135,情感故事,0,情感故事,青春随笔,0,2,1705,raw_real_texts2.csv
f003342fb80d0f45,"文字治愈|我永远不要失去发芽的心情

无论如何我始终坚信“生活是一颗种子” 哪怕走在满是碎石的路上,鞋底磨出薄茧 也能在缝隙里看见一点土,悄悄攒着劲儿 哪怕遭遇突如其来的霜雪,把枝叶冻得发僵,也会在根须里留着暖意,等阳光漫过枝头时,再慢慢舒展新绿... 这份心情,不是总盼着立刻开花结果,而是愿意等 等一场雨润透心田,等一阵风送来方向,哪怕只是冒出小小的芽尖,也满心欢喜。日子难免有灰暗,可只要还带着发芽的期待,就不会被困境困住,总能在平凡里,种出属于自己的生机! 如果这些都太难了那就吃好睡好好好... 永远不要失去发芽的心情 原来文字真的可以共情 很治愈我的话 文字即心情 文字治愈我 永远相信文字的力量 文字的力量 治愈自己 治愈的文字 不开心也没关系",文字治愈|我永远不要失去发芽的心情,"无论如何我始终坚信“生活是一颗种子” 哪怕走在满是碎石的路上,鞋底磨出薄茧 也能在缝隙里看见一点土,悄悄攒着劲儿 哪怕遭遇突如其来的霜雪,把枝叶冻得发僵,也会在根须里留着暖意,等阳光漫过枝头时,再慢慢舒展新绿... 这份心情,不是总盼着立刻开花结果,而是愿意等 等一场雨润透心田,等一阵风送来方向,哪怕只是冒出小小的芽尖,也满心欢喜。日子难免有灰暗,可只要还带着发芽的期待,就不会被困境困住,总能在平凡里,种出属于自己的生机! 如果这些都太难了那就吃好睡好好好... 永远不要失去发芽的心情 原来文字真的可以共情 很治愈我的话 文字即心情 文字治愈我 永远相信文字的力量 文字的力量 治愈自己 治愈的文字 不开心也没关系",329,情感故事,0,情感故事,治愈文案,0,50,1574,raw_real_texts3.csv
029d32cbc776c7d1,"被村上春树这句话击中

我在切身感受那一团薄雾样的东西的朝朝暮暮 送走了十八岁的春天 同时努力使自己避免陷入深刻 我隐约感觉到 深刻未必是接近真实的同义词 /村上春树《挪威的森林》 村上春树说“深刻未必是接近真实的同义词”,我们总是习惯性地追求深刻,以为那是成长的必经之路,却忽略了真实的感受往往藏在平凡的日常里。大家应该都有相似感受,欢迎在评论区分享~ 摘抄[话题] 手写摘抄[话题] 挪威的森林[话题] 村上春树[话题] 读书摘抄[话题] 深度思考[话题] 青春感悟[话题] 文字的力量[话题] 文字摘录[话题] 手写背景图[话题]",被村上春树这句话击中,"我在切身感受那一团薄雾样的东西的朝朝暮暮 送走了十八岁的春天 同时努力使自己避免陷入深刻 我隐约感觉到 深刻未必是接近真实的同义词 /村上春树《挪威的森林》 村上春树说“深刻未必是接近真实的同义词”,我们总是习惯性地追求深刻,以为那是成长的必经之路,却忽略了真实的感受往往藏在平凡的日常里。大家应该都有相似感受,欢迎在评论区分享~ 摘抄[话题] 手写摘抄[话题] 挪威的森林[话题] 村上春树[话题] 读书摘抄[话题] 深度思考[话题] 青春感悟[话题] 文字的力量[话题] 文字摘录[话题] 手写背景图[话题]",268,情感故事,0,情感故事,青春随笔,0,3,1543,raw_real_texts2.csv
2911e9f6bce72663,"每日文摘|那些被夏天吻过的句子 ️

夏季与我们的生命曾是同一种质地。 ——勒内·夏尔《愤怒与神秘》 未来像盛夏的大雨,在我们还不及撑开伞时就扑面而来。 ——刘慈欣《三体》 我是否可以把你比喻成夏天?虽然你比夏天更可爱更温和。 ——威廉·莎士比亚《十四行诗》 在六月初,草木的世界骤然迸发,每一个日落都独一无二。 ——约翰·斯坦贝克《我们不满的冬天》 短暂夏夜烧化了,绿谷中升起湿气,千百树木的汁液在沸腾。 ——赫尔曼·黑塞《克林索尔的最后夏天》 不但春妍夏亦佳,随缘花草是生涯。 ——杨万里《夏日绝句》 我只需咬开一颗草莓的紧实,就能看见夏天——它的尘埃与低垂的天空。 ——托妮·莫里森《最蓝的眼睛》 生活在诗中流淌 每日文摘 小红书年度诗篇 句子控 属于夏天的诗 浪漫生活的记录者 每日书摘 素材 惊艳到你的句子 分享好句",每日文摘|那些被夏天吻过的句子 ️,"夏季与我们的生命曾是同一种质地。 ——勒内·夏尔《愤怒与神秘》 未来像盛夏的大雨,在我们还不及撑开伞时就扑面而来。 ——刘慈欣《三体》 我是否可以把你比喻成夏天?虽然你比夏天更可爱更温和。 ——威廉·莎士比亚《十四行诗》 在六月初,草木的世界骤然迸发,每一个日落都独一无二。 ——约翰·斯坦贝克《我们不满的冬天》 短暂夏夜烧化了,绿谷中升起湿气,千百树木的汁液在沸腾。 ——赫尔曼·黑塞《克林索尔的最后夏天》 不但春妍夏亦佳,随缘花草是生涯。 ——杨万里《夏日绝句》 我只需咬开一颗草莓的紧实,就能看见夏天——它的尘埃与低垂的天空。 ——托妮·莫里森《最蓝的眼睛》 生活在诗中流淌 每日文摘 小红书年度诗篇 句子控 属于夏天的诗 浪漫生活的记录者 每日书摘 素材 惊艳到你的句子 分享好句",363,情感故事,0,情感故事,治愈文案,0,38,1442,raw_real_texts.csv
ef5faf85230e988c,"一些幸福的meme

我喜欢淡淡的生活 淡淡的情绪 淡淡的心情和简略的语言 就像雨滴落在地面没有任何痕迹 我喜欢这样平静的生活 淡淡的就会减少很多的痛苦 淡淡的就顺顺的 韩语meme 幸福 幸运 分享图片 淡淡的幸福",一些幸福的meme,我喜欢淡淡的生活 淡淡的情绪 淡淡的心情和简略的语言 就像雨滴落在地面没有任何痕迹 我喜欢这样平静的生活 淡淡的就会减少很多的痛苦 淡淡的就顺顺的 韩语meme 幸福 幸运 分享图片 淡淡的幸福,108,情感故事,0,情感故事,治愈文案,0,38,1387,raw_real_texts.csv
a8f960a6f75a4b81,"鼠鼠我呀 也是双向辜负了

这回是真放下了 跟之前二十次一样 得不到的就放弃吧[话题] 再忍忍就过去了[话题] 终究还是错付了[话题] 负鼠表情包[话题] 鼠鼠我呀[话题] 鼠鼠我啊死到临头[话题]",鼠鼠我呀 也是双向辜负了,这回是真放下了 跟之前二十次一样 得不到的就放弃吧[话题] 再忍忍就过去了[话题] 终究还是错付了[话题] 负鼠表情包[话题] 鼠鼠我呀[话题] 鼠鼠我啊死到临头[话题],99,情感故事,0,情感故事,失恋文案,1,6,1342,raw_real_texts2.csv
848233a0f64191af,"“天呐,好喜欢这段话”

要永远年轻,永远热情,永远不会听话,要大笑,要做梦,要与众不同,人生是一场伟大的冒险。 一个人可以想去哪里就去哪里,喜欢什么就吃什么,你的身心将重获自由, 你的时间和空间也都可以由你尽情支配, 你的幸福感会喷涌而出。 爱情是你自己的品质,是你自己的心魂,是你自己的处境,与别人无关。爱情不是一个名词,而是动词,永远的动词,无穷动。 我爱这悠长的旅途,可以从容地想你。 分享好句 文字也有力量 好句分享 永远会被这段文字打动 文字语录 永远被文字打动的 句子分享 被文字治愈 好句 文字","“天呐,好喜欢这段话”","要永远年轻,永远热情,永远不会听话,要大笑,要做梦,要与众不同,人生是一场伟大的冒险。 一个人可以想去哪里就去哪里,喜欢什么就吃什么,你的身心将重获自由, 你的时间和空间也都可以由你尽情支配, 你的幸福感会喷涌而出。 爱情是你自己的品质,是你自己的心魂,是你自己的处境,与别人无关。爱情不是一个名词,而是动词,永远的动词,无穷动。 我爱这悠长的旅途,可以从容地想你。 分享好句 文字也有力量 好句分享 永远会被这段文字打动 文字语录 永远被文字打动的 句子分享 被文字治愈 好句 文字",255,情感故事,0,情感故事,治愈文案,0,34,1327,raw_real_texts.csv
5cca4085e8eb0b5b,"“与我在世界的角落渺小又清晰地共振”

二十岁,洋流与季风会将我们的二十岁吹彻至哪座城市。你在晚自习课间曾与我提起的明亮未来,我们抵达了吗。还有那时曾以为不可逾越的重山万壑,时过境迁后再回看,我们会不会喟叹自己当下的热烈与勇敢。而如果那时也是一个雨汽未歇的秋夜,落叶还未纷飞不绝,我们坐在长椅上共同拆阅这封信,在你看到这里的时候,我会重新与你提起关于爱、自由、恳切,和你说其实永远并不遥远,它的起始日期是许多年前的这个夏天。 原创 随笔 情感文案 祝福文案 青春 浪漫生活的记录者 夏天 约稿展示请勿使用 infj infp",“与我在世界的角落渺小又清晰地共振”,"二十岁,洋流与季风会将我们的二十岁吹彻至哪座城市。你在晚自习课间曾与我提起的明亮未来,我们抵达了吗。还有那时曾以为不可逾越的重山万壑,时过境迁后再回看,我们会不会喟叹自己当下的热烈与勇敢。而如果那时也是一个雨汽未歇的秋夜,落叶还未纷飞不绝,我们坐在长椅上共同拆阅这封信,在你看到这里的时候,我会重新与你提起关于爱、自由、恳切,和你说其实永远并不遥远,它的起始日期是许多年前的这个夏天。 原创 随笔 情感文案 祝福文案 青春 浪漫生活的记录者 夏天 约稿展示请勿使用 infj infp",262,情感故事,0,情感故事,青春随笔,0,4,1202,raw_real_texts.csv
b0b1185f6207bf59,"‧+ ̊柔软细腻の全肯定文案

៷>ᴗ<៷谢谢饱饱们的点赞收藏 爱你们 1.眼泪和坚持一样伟大 2.可以脆弱 可以是不完美的 3.你在的话 下雨也是一种好天气 4.如果有人否定你 那我加倍肯定你 5.你的心是一团棉花 你落泪它就会变得湿重窒息 你要多笑一笑 像晴天把它晒蓬松 6.我看见你 我相信你 我理解你 我支持你 我爱你 7.你就是一个很好很好的人啊 遇见你我真的很幸福 8.你是全世界最棒的小孩 我希望你如明媚的骄阳 散发着自信与光芒 不要像阴天里没晒好的小被子 潮湿而沉闷 9.允许自己熬夜 允许自己把衣服在椅子上堆成小山 允许自己连续听一首歌五十遍 允许自己原谅一个人之后又倒戈 允许一直想念 允许没有交集 允许一切发生 10.你偏爱自由那就祝你远走高飞 你想要风光无限那就祝你得偿所愿 倘若你想两全其美 我也觉得没有问题 你本就该如此圆满 11.生命没有那么多意义 祝你生动 祝你有1万次闪耀和哭泣 祝你是你 12.不和任何人比较 永远站在自己这边 下定决心做一个幸福主义者 文案素材分享 今日份文案分享 温柔系治愈文案 温柔小众文案 小众高级文案",‧+ ̊柔软细腻の全肯定文案,៷>ᴗ<៷谢谢饱饱们的点赞收藏 爱你们 1.眼泪和坚持一样伟大 2.可以脆弱 可以是不完美的 3.你在的话 下雨也是一种好天气 4.如果有人否定你 那我加倍肯定你 5.你的心是一团棉花 你落泪它就会变得湿重窒息 你要多笑一笑 像晴天把它晒蓬松 6.我看见你 我相信你 我理解你 我支持你 我爱你 7.你就是一个很好很好的人啊 遇见你我真的很幸福 8.你是全世界最棒的小孩 我希望你如明媚的骄阳 散发着自信与光芒 不要像阴天里没晒好的小被子 潮湿而沉闷 9.允许自己熬夜 允许自己把衣服在椅子上堆成小山 允许自己连续听一首歌五十遍 允许自己原谅一个人之后又倒戈 允许一直想念 允许没有交集 允许一切发生 10.你偏爱自由那就祝你远走高飞 你想要风光无限那就祝你得偿所愿 倘若你想两全其美 我也觉得没有问题 你本就该如此圆满 11.生命没有那么多意义 祝你生动 祝你有1万次闪耀和哭泣 祝你是你 12.不和任何人比较 永远站在自己这边 下定决心做一个幸福主义者 文案素材分享 今日份文案分享 温柔系治愈文案 温柔小众文案 小众高级文案,481,情感故事,0,情感故事,治愈文案,0,36,1128,raw_real_texts.csv
32d87be1ff356573,"加缪笔下清醒治愈的阳光哲学

加缪的哲思,如冬日的阳光,温暖治愈,又不失锋芒。 1. 对未来的真正慷慨,是把一切都献给现在。——《鼠疫》 2. 在寒冬,我学会了这个真理:当无力改变风向,就调整帆的角度。 ——《瑞典演讲》草稿 3. 爱不是寻找完美的人,而是学会用完整的眼光看有缺陷的人。 ——《堕落》 4.我并不期待人生可以过得很顺利,但我希望碰到人生难关的时候,自己可以是它的对手。——《加缪手记》 5.爱是没有界限的,如果我能拥抱一切,那拥抱得笨拙一点又有什么关系。——《置身于阳光与苦难之间》 6.真正的救赎,并不是厮杀后的胜利,而是能在苦难之中找到生的力量和心的安宁。——《加缪语录》 7.一个伟大的行动和思想,都有一个微不足道的开始。——《西西弗神话》 8.真正的坚韧不是不曾跌倒,而是在严寒中依然能唤醒内心的夏天。——《夏天集》 9.所谓清醒,就是亲手砸碎他人为你定制的生存剧本。——《局外人》 我是耕霖,很荣幸隔着屏幕认识远方的朋友。你被哪一句给治愈了呢?评论区来告诉我~ 读书摘抄 经典文学名著 美句摘抄 我被文字打动句子 自我成长 自我提升 自我认知 治愈 治愈自己 经典语录",加缪笔下清醒治愈的阳光哲学,"加缪的哲思,如冬日的阳光,温暖治愈,又不失锋芒。 1. 对未来的真正慷慨,是把一切都献给现在。——《鼠疫》 2. 在寒冬,我学会了这个真理:当无力改变风向,就调整帆的角度。 ——《瑞典演讲》草稿 3. 爱不是寻找完美的人,而是学会用完整的眼光看有缺陷的人。 ——《堕落》 4.我并不期待人生可以过得很顺利,但我希望碰到人生难关的时候,自己可以是它的对手。——《加缪手记》 5.爱是没有界限的,如果我能拥抱一切,那拥抱得笨拙一点又有什么关系。——《置身于阳光与苦难之间》 6.真正的救赎,并不是厮杀后的胜利,而是能在苦难之中找到生的力量和心的安宁。——《加缪语录》 7.一个伟大的行动和思想,都有一个微不足道的开始。——《西西弗神话》 8.真正的坚韧不是不曾跌倒,而是在严寒中依然能唤醒内心的夏天。——《夏天集》 9.所谓清醒,就是亲手砸碎他人为你定制的生存剧本。——《局外人》 我是耕霖,很荣幸隔着屏幕认识远方的朋友。你被哪一句给治愈了呢?评论区来告诉我~ 读书摘抄 经典文学名著 美句摘抄 我被文字打动句子 自我成长 自我提升 自我认知 治愈 治愈自己 经典语录",497,情感故事,0,情感故事,治愈文案,0,35,1110,raw_real_texts.csv
